,filename,width,height,class,xmin,xmax,ymin,ymax,area,mj_axis,mn_axis
5008,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000015_post_disaster.png,71,69,1,593,664,896,965,1119,49.42192950908542,30.354306879816026
5009,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000015_post_disaster.png,44,78,1,148,192,904,982,896,37.21492510197518,32.4266693093627
5010,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000015_post_disaster.png,91,96,1,906,997,924,1020,1520,64.86947785431964,31.18631035745104
5011,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000015_post_disaster.png,50,86,1,162,212,940,1026,1153,47.146436516663684,33.6433621025695
5012,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000015_post_disaster.png,90,63,1,938,1028,978,1041,743,44.19206524565361,25.206743125989682
5013,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,45,20,1,640,685,202,222,207,23.865215337344107,11.633355983078255
5014,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,56,51,1,676,732,221,272,1009,47.2053620286527,28.320284213675613
5015,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,62,52,1,598,660,381,433,883,38.952801752743646,30.19427309021581
5016,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,44,34,1,602,646,437,471,208,17.57718000207442,15.785563511133333
5017,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,73,77,1,604,677,455,532,1585,61.58511636580045,34.27630327294936
5018,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,50,36,1,452,502,483,519,375,32.21111306566632,15.544306037323503
5019,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,55,46,1,522,577,514,560,481,36.31054857227566,17.599752016104304
5020,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,62,62,1,588,650,529,591,971,38.37846056815997,33.495569458881235
5021,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,37,39,1,473,510,642,681,184,18.933995384113917,12.765518014335143
5022,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,102,107,1,456,558,705,812,3210,89.93107742445949,60.18521476486178
5023,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000249_post_disaster.png,59,74,1,594,653,854,928,857,43.626144706593465,26.119219297390888
5024,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000471_pre_disaster.png,74,47,1,380,454,74,121,1961,61.59459587317508,42.37846073028257
5025,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000486_pre_disaster.png,266,23,1,674,940,0,23,2720,225.5278466531921,18.54056816042332
5026,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,23,26,1,0,23,25,51,392,24.315759025952413,22.036146189314987
5027,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,68,49,1,5,73,49,98,1892,67.38968046506784,41.02124742660844
5028,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,71,48,1,259,330,57,105,1957,64.62273108970565,42.56000970752237
5029,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,65,44,1,250,315,107,151,1506,56.25170967554816,37.22162353407977
5030,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,71,54,1,76,147,130,184,1844,62.06714319080535,42.83471340624116
5031,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,58,67,1,279,337,208,275,1944,59.076395741242756,45.01403027379398
5032,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,85,68,1,235,320,338,406,2274,74.95778813706006,42.20394793078292
5033,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,41,77,1,0,41,659,736,1433,53.304957308878954,36.63667592948661
5034,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,37,72,1,8,45,793,865,1253,42.23523506548655,39.38349168287091
5035,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000413_post_disaster.png,52,81,1,13,65,862,943,1802,62.37873162312802,44.47117576050641
5036,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,33,12,1,191,224,0,12,228,26.639439053256318,11.879817692164467
5037,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,42,13,1,296,338,0,13,261,29.032995904058076,12.477743974024653
5038,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,32,22,1,176,208,4,26,327,26.073925822611773,16.707297579114094
5039,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,56,59,1,160,216,27,86,1637,62.53249358115568,37.12939925060817
5040,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,20,9,1,326,346,31,40,61,9.458909452539176,8.646395355010812
5041,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,93,43,1,917,1010,78,121,1248,57.787430800986954,30.005339253960667
5042,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,66,35,1,888,954,150,185,336,39.58382033187163,18.759377703813445
5043,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,47,33,1,527,574,170,203,500,25.90343278739231,25.327900383352915
5044,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,75,35,1,438,513,194,229,810,65.91186469399744,16.23339710037856
5045,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,62,61,1,553,615,207,268,1188,53.35616122214698,29.54878727650846
5046,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,75,38,1,877,952,275,313,811,42.87474653277403,24.963060683548505
5047,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,83,50,1,891,974,439,489,982,49.64235062963826,26.22755627869833
5048,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,59,34,1,894,953,486,520,210,23.918421306250504,11.768585233883389
5049,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,65,58,1,979,1044,656,714,700,33.19123182407892,27.88610756822065
5050,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,51,66,1,642,693,967,1033,464,27.76726801060222,22.083425857863997
5051,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000330_pre_disaster.png,40,47,1,675,715,977,1024,68,13.570944992887132,6.76105057969604
5052,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,65,33,1,915,980,32,65,699,34.5950717692382,26.72544699575734
5053,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,78,38,1,915,993,66,104,1017,42.218555287504664,33.499367383722145
5054,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,96,137,1,779,875,78,215,4061,154.12375690323017,35.80091657785597
5055,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,42,14,1,758,800,88,102,119,13.016298233563385,12.313039245185111
5056,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,80,31,1,924,1004,98,129,840,46.2849876114113,23.9568501708973
5057,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,95,162,1,706,801,123,285,3993,181.71606801891642,30.70439850708399
5058,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,81,32,1,943,1024,173,205,751,47.48549101791623,20.810490423660546
5059,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,129,53,1,461,590,174,227,2594,123.401968966652,30.085163243460904
5060,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,56,29,1,884,940,181,210,299,24.68676385943021,16.238513329173312
5061,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,73,41,1,404,477,188,229,1213,59.96897497920346,27.00059965143573
5062,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,46,45,1,43,89,201,246,1289,45.25850556348741,36.37106353729089
5063,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,35,18,1,512,547,207,225,83,15.685323699384886,7.141475222106989
5064,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,60,53,1,814,874,212,265,746,46.408158854281425,21.363508690858133
5065,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,108,44,1,486,594,213,257,1381,93.06617076564508,20.72356842627802
5066,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,32,24,1,401,433,231,255,177,17.434495341669006,13.519567619226137
5067,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,163,96,1,374,537,279,375,7121,150.55443022876577,81.27187516246794
5068,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,69,36,1,905,974,279,315,566,34.06581139627215,22.215477963855513
5069,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,106,64,1,522,628,288,352,3170,83.05024874068673,56.69647303039122
5070,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,75,42,1,969,1044,295,337,900,41.514744983747406,28.485690985295204
5071,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,72,32,1,822,894,294,326,393,44.52396935353861,11.715215336910417
5072,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,52,30,1,936,988,299,329,192,17.40893060553459,14.576854623931618
5073,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,68,51,1,771,839,329,380,860,41.8235645246169,28.071689245512726
5074,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,49,30,1,398,447,342,372,425,34.056341398865634,16.22003193984053
5075,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,75,42,1,796,871,366,408,820,45.4624274990894,23.790601476395242
5076,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,53,42,1,919,972,383,425,283,32.47160551513731,11.5663554601186
5077,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,90,91,1,836,926,403,494,2619,75.58744884298251,45.797936401390096
5078,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,140,113,1,490,630,424,537,7407,115.0709346012047,86.50533010759314
5079,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,91,75,1,945,1036,429,504,1981,60.77980062312958,45.43687237572036
5080,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,48,33,1,0,48,464,497,590,54.8779181152707,14.290356842283837
5081,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,75,95,1,969,1044,490,585,1875,76.08418456151445,36.776122725492925
5082,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,66,64,1,846,912,492,556,880,44.02013963501366,26.71872220805579
5083,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,53,43,1,160,213,494,537,529,51.8751379421053,13.617797335616443
5084,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,104,73,1,566,670,511,584,2367,89.71297383359592,34.9259411838597
5085,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,22,47,1,0,22,521,568,408,26.982893739100675,20.22952096598505
5086,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,107,67,1,473,580,537,604,2207,100.31814326249942,30.739333397267554
5087,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,114,115,1,600,714,549,664,5534,92.49329262081898,78.76053979836456
5088,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,82,62,1,867,949,551,613,1218,44.992991333691734,36.114012015438924
5089,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,107,88,1,373,480,560,648,3863,101.68870901313386,50.21202881657353
5090,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,28,48,1,163,191,561,609,419,27.603860166754842,20.294273533700284
5091,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,105,69,1,486,591,569,638,2176,97.90939981702759,29.320986837722604
5092,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,39,49,1,4,43,575,624,716,42.292818336608306,22.394115587279114
5093,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,34,51,1,137,171,597,648,525,30.776037092877466,22.454381990227333
5094,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,49,109,1,314,363,597,706,1446,95.68393459131536,20.181656733348344
5095,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,31,43,1,352,383,602,645,231,18.628205251405873,16.608975172817566
5096,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,19,40,1,29,48,619,659,219,19.649917973143967,14.807157765079692
5097,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,41,77,1,353,394,621,698,887,57.09159818217953,20.771205621452083
5098,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,73,99,1,502,575,624,723,2556,78.3114372793497,43.40656035498656
5099,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,52,63,1,391,443,629,692,971,36.789731220018346,35.05823373731354
5100,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,51,63,1,200,251,636,699,1180,41.20045311829367,37.68319439381096
5101,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,65,71,1,552,617,644,715,1337,43.461112298565084,41.23314833033502
5102,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,86,66,1,871,957,650,716,1378,54.22655424839316,35.646368112047405
5103,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,74,90,1,32,106,661,751,2784,71.00742748905047,55.294697610201986
5104,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,41,77,1,369,410,685,762,884,56.44226387172637,20.85436594319095
5105,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,47,77,1,221,268,692,769,1285,48.21384929756886,35.57929737423626
5106,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,40,79,1,337,377,693,772,807,54.11654526459422,19.892940764979052
5107,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,88,61,1,893,981,716,777,988,53.975690327514116,24.104324328514537
5108,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,100,78,1,579,679,730,808,1806,88.8670661416385,27.909436914885024
5109,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,63,105,1,677,740,746,851,2026,81.06447260422301,33.747331722647665
5110,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,75,110,1,497,572,779,889,2202,89.71651571868654,35.39258437824907
5111,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,72,125,1,424,496,781,906,2964,106.47942799146819,38.048631968958055
5112,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000191_pre_disaster.png,56,43,1,900,956,783,826,172,20.040280395594,11.50354101479448
